G,wL,wp,IP,% Clay,% Silt,% Sand,Pressure,cv
2.7356256424843948,73.45745534918728,37.852137068206716,35.62286015146255,37.93043054699842,51.659193420416955,35.46355562094005,50.111665394027,0.4862186185681607
2.81747490585729,73.60578288895563,37.80206470444047,35.3906488736846,37.92001706391262,51.530099121722,35.594309851339894,99.95898868728204,0.08965986059821043
2.9272427493286584,73.49623925105975,38.07783549316359,35.513230073569396,38.00753439496248,51.44013283200875,35.47037554668175,199.89596540436435,0.08161434479700772
2.856987958926433,36.956792343661306,17.798276859300895,19.05725725416313,26.149047127695773,38.57014751633665,35.673165103131694,25.080711244606704,14.993735030284585
2.919863508621643,36.918726163501574,18.221443190740192,19.05064490667424,25.956995904586844,38.62877773439545,35.417959702781225,50.13533343468565,19.25411317293574
2.7810506012564247,37.10644155785144,17.91898398996673,19.10272739829721,26.11535543749453,38.42286941207918,35.444705347663366,100.2149054069388,11.60744044479238
2.651455202899595,37.12961561984105,18.137318790876982,19.096370288645847,26.056913288565624,38.47420946128437,35.37609462360249,199.7930926108335,8.102069274677014
2.5698566619718415,38.90642630091901,29.533107304636214,9.450118586236195,5.106613993547934,58.749469702831774,36.49825222798721,24.724976991855627,11.547192479311745
2.700820534939951,38.99019953559232,29.569507432575755,9.581155261487227,5.050219798852513,58.36239318500122,36.74701394707357,49.947101235355156,5.395310883446926
2.7977266431440015,39.09768335718783,29.538465595803462,9.563782869492805,4.910403246062596,58.512545798329775,36.41370941463053,100.1965756389085,2.6441496240614377
2.6833549942675976,73.37928493815325,51.790669634449166,21.498496224849323,27.429169811833656,51.52015918509409,20.970822278682743,24.990787003461605,2.0631223022901906
2.623680747564738,73.34091233175616,51.95942299196932,21.54327980891598,27.54539317507057,51.64312756297097,20.860015012423986,50.02353443109117,1.2646975376768643
2.7292251296988135,73.35735446208032,51.924130312240386,21.341615888083275,27.38773993341125,51.31516433883888,20.996144001109684,99.92782377742687,0.6856470334294947
2.6132440225923395,73.40964922887979,37.91526733589094,35.58589624746235,37.85733682478009,51.44880179762044,35.375946825126924,24.877132068656696,1.031284106511148
2.786137456100913,73.52596199527822,37.95037248282586,35.77547879931433,37.76880379915343,51.40357804692105,35.51201873614245,49.86988488961651,0.45578302077441235
2.6070242372561556,73.51494160819512,37.84118580233469,35.540868229281784,37.890132315338356,51.56758151526608,35.54473796323847,99.85148339163145,0.24259589978873536
2.6447413682384355,73.47163572232117,37.94335233686795,35.67485240758034,37.99549547935411,51.51787037419239,35.61183744247449,200.14591339638682,0.14709113204556912
2.7960799466323216,37.15112259831032,18.097014438308328,18.908625584424982,26.179863293180958,38.35952362280667,35.613712515750834,25.028484584188313,14.995385034218822
2.7431508683550745,37.07758300307359,17.90716857830112,19.05245555848274,26.119129772375146,38.40571357840179,35.45903637309334,49.99910763078964,19.386223346676285
2.73260636866019,37.03754829944049,18.032167920901532,18.947889436570858,25.968327985972937,38.526584835197134,35.49564208196833,99.9896458010702,11.5790007270748
2.6866915875642445,37.106609056470695,18.11395543260201,19.03318930401444,25.96832225537264,38.53606231182213,35.50648145864882,199.86001877767333,8.250030035888129
2.6272319180058714,38.96107879684196,29.49385327968312,9.33416693969086,4.858295736120263,58.51462795821752,36.38406008198503,25.102210013624127,11.49379560832771
2.6676433099683954,39.171962961694895,29.598028569303704,9.859783223036896,5.053982241297309,58.35908687954368,36.51241443533437,49.89879519764382,5.098487627474585
2.669506404061433,39.07877322787903,29.37453878143147,9.342442761512544,5.016992454252027,58.47434482881829,36.38438433263919,99.94675669300334,2.6120272659051036
2.7971922738937707,73.28358476912567,51.81417081873904,21.564348255150954,27.615135521030545,51.636444797639335,21.301456773362784,25.011630600994806,1.9171140500872095
2.619110663149357,73.528386695819,52.098188908201095,21.35031603359496,27.458352329430745,51.51671014701426,21.08564670445859,49.98849652502035,1.1280410033123276
2.7988447732880326,73.41571756024743,51.97098954739917,21.491252133712248,27.353764977095054,51.32323327007333,20.961132081085786,99.94648143744683,0.6696450456331028
2.7593886951455957,73.48215186352317,37.85050399106333,35.59773820742627,37.94845003598279,51.49237607871738,35.34726978631188,25.090231685047538,0.9821072596202894
2.5181937495218083,73.52509495225745,37.89792888796548,35.56017386046144,37.9435823996615,51.44430426132166,35.607788214765634,50.15439056815019,0.4259647687541448
2.6227813439021186,73.66459844703604,37.86455854143601,35.64034288389775,37.97232599202301,51.330265423382166,35.42241160609113,100.08948742213404,0.46746681712646987
2.8522378463045417,73.63640692775317,38.09998047174844,35.74645790900087,37.94259067635091,51.55713593222283,35.45352277707873,200.10822334195913,-0.06434765528513037
2.846720656541189,36.85156523798379,17.988808017900016,18.948549008548913,26.227755281080572,38.63493808401829,35.53656065777898,25.1627712646133,15.045029651122402
2.7094750172217497,37.02522004779947,17.917228660862687,18.855363167511523,26.06075304658143,38.61036006651072,35.715017974328106,50.15361449307556,19.512057524212214
2.7535156076471266,37.1994544337601,18.129068292479257,19.052959876442692,26.05220819144241,38.52413900868505,35.469026939330945,99.95745930843648,11.420349052249449
2.614897460416994,37.04048118005373,17.827608078527238,19.12194212628601,26.205401539991147,38.51682119965021,35.42940578427063,200.0064162234653,8.21114632709785
2.614424336529158,38.95380907182592,29.4249162411694,9.55290521555463,4.866488719603335,58.63851554931575,36.6591608454672,24.893863854600838,11.589817416075688
2.6106692082019456,38.99271359989154,29.569397977343403,9.350632858346684,5.135266975269503,58.32668992695517,36.477192836568385,49.95185884105189,5.222201435595889
2.6005477989077264,38.93406383357304,29.564870120197494,9.56432029667838,4.919378021575129,58.54978706135917,36.71256074724366,99.85228821417378,2.645721019546916
2.617412311796891,73.22185700328822,51.829617408324694,21.413730981228667,27.539002151942654,51.600610713186136,20.9423055087982,24.826086731793115,2.2623762517951125
2.4601348726755963,73.5420179891866,51.82321139401757,21.387141061753976,27.53215480713341,51.47556827135728,21.078624756601567,49.906186622664926,1.1532156521220653
2.579589547661958,73.36279084039163,51.96150417621487,21.53588607521088,27.539288368370077,51.404962585115676,20.804234812540706,99.89389694186045,0.7836162496678427
2.5920234072361983,73.3893591461987,37.85864078494291,35.61108575010591,37.89802598181137,51.470096963989334,35.282081045156666,24.902998434154995,0.9819610300985754
2.8224267949103874,73.54160918000872,37.871835906145805,35.52603003988526,37.88828625733759,51.56889028317384,35.38693151295493,49.98338180383649,0.601234170381051
2.7438323997054677,73.38920396699463,38.014605443493636,35.58248089356458,37.82263655495522,51.54951222197525,35.540717692326965,99.86673283029697,0.24202485383274547
2.7377547100243955,73.45345533531491,37.84744566348776,35.63726724526852,37.97159816212844,51.6123036320383,35.545697956031475,199.97671601624322,-0.06292415342541827
2.7438183628268646,36.93822723468954,18.26044336541095,18.836021158869006,26.235724667767016,38.52171539207916,35.39992404260924,25.021701861461555,15.128234055677876
2.6618914964962475,36.99676924003366,17.934812481886055,19.164933940421918,25.855310627151344,38.338977832874214,35.40488486810401,50.084692545431274,19.256178921585697
2.5839498074348377,37.01506194135911,18.06342982912279,19.07533027734304,26.017520147913,38.49074040241461,35.611718381398326,100.09177297490345,11.60078416891952
2.6786439400024507,36.88759200450077,18.1673514980093,19.100178442616006,26.050709576380598,38.577639802209376,35.57233280790662,200.0193089790914,7.973569095430167
2.742273273544655,39.033236838761155,29.71776876783914,9.597912377479112,5.046985523816956,58.540993127900144,36.381717872321204,25.059946331540317,11.535804052685519
2.6082327562893517,38.99149561058735,29.48189378210035,9.580670852724216,4.920794018514163,58.4839291020723,36.48699066705881,50.11305537114057,5.388704807483599
2.6211050577821973,39.008477315462294,29.337947378226282,9.534474046358634,4.913811368337882,58.469777409758755,36.431632850911015,99.95436354750912,2.6619233855418116
2.5410601763807175,73.47956470464736,51.869404228281034,21.480893989068626,27.577075701013197,51.494235377917654,21.054756012344736,25.115676255227807,2.067037491252356
2.6521813135276897,73.43116625898122,51.79889683914277,21.592866552489568,27.44470151841597,51.359006610496074,20.90455335026831,50.04155470963762,1.214697408412121
2.5865205020720996,73.58383769266509,51.85632711801307,21.471379836525497,27.411525115136552,51.43999663892145,21.095224220567484,100.16783439810334,0.7055459266536995
2.4972356341270556,73.55705260267688,37.88020113832115,35.742064886048254,38.00780718245157,51.74009573882362,35.542841336631376,24.99336488109038,0.8736481169503373
2.4391706202100014,73.64095302076804,37.94727783370861,35.68264461845321,37.86080932111477,51.55913745105002,35.56640675145781,49.970143090897395,0.5103190211600844
2.701234606166341,73.3301063234311,37.85394272374822,35.73994882386656,37.99625425022816,51.46274256799561,35.4474035893127,100.04004619925156,0.22233226029917985
2.6648996395844953,73.54984307734836,37.77443961560966,35.48367761497505,37.977057970427,51.370426452441045,35.48868293425426,199.84135446714055,0.2211402952775396
2.8258865654657574,37.17702651681787,18.035416132150214,18.86308262244,25.95451701018054,38.651286377439575,35.65758376284992,24.97282882006,15.18794704054766
2.697957834281738,37.05660198006752,18.006667770296627,19.00056704537484,26.11767641045344,38.38166590346356,35.664857720865605,50.01393107047971,19.13538916930552
2.6790410829917057,37.00748168679172,18.057065387461208,18.949425766716406,26.005660789942056,38.40920786914521,35.59572850228189,99.96353968741015,11.368844791093561
2.6082259909314276,37.016213466755815,18.06959420320329,19.012733158062538,26.117014206995485,38.46081642826539,35.63677143289817,199.7550379625092,8.239466600878094
2.6179769761711578,39.05118248750379,29.55627476718515,9.219638540288111,4.90801837092062,58.53624634711826,36.30314715160571,25.00305924408506,11.583585170444467
2.688584753880995,38.772598239289565,29.62218561044448,9.526709571604783,5.1177102883847985,58.5693137180907,36.42660585240292,49.78252756295474,5.3183096403306
2.764758832851607,38.79215703557708,29.455618254268195,9.495400126221416,5.01516871106945,58.50702897078322,36.69802514716892,99.99666478361873,2.571823091791718
2.674116795860612,73.63134630843828,51.92569173477958,21.60275778181696,27.380319580491005,51.62992783523619,21.060648473350426,25.182069510428068,2.0142471667585804
2.6982306707814643,73.3761657752454,51.78279037140729,21.715530573914457,27.478718381653344,51.574435733782686,21.022972982779976,49.915771598001655,1.139328560404406
2.5524988558881656,73.48811698039782,51.774437135331304,21.455755737633183,27.482164509828856,51.531243677814714,20.770897264839867,99.96664037897362,0.642358645734486
2.6214172870624073,73.45445806083711,37.85094195181504,35.54779280699445,37.9941296541052,51.366396287107776,35.60957141425557,24.91655374518257,0.9866654446427201
2.6572519647308055,73.62553210461064,37.73834114651625,35.56178163450514,37.88917749274635,51.33089720354951,35.724440966236244,49.982583658978626,0.5087378986671639
2.6904050850672023,73.4893248525008,38.069319788521376,35.44649668376398,37.84134216715321,51.392964990243875,35.43001637267285,99.96505746787577,0.20350695003896166
2.7388374478571036,73.54232004944326,37.91039489362587,35.71558904781457,37.87935975883194,51.41346195413074,35.46836220572933,199.96663069286498,0.08809915467852322
2.681362543569681,36.95997779710919,17.86283586853698,18.969355750945635,25.85247123279972,38.61482122103233,35.655576045231086,25.093604898296093,14.979156027706972
2.9201820808545627,36.9687015086319,17.968236812825264,18.940907306708183,25.899897653915527,38.560304149436256,35.49159569197189,49.76000362896537,19.053319523396578
2.6086839553980314,36.9571262028729,17.952360824986158,19.025303121925642,26.201536683297984,38.351558201171734,35.40564765361536,99.89454092032055,11.587625173225485
2.6278660331917116,36.956686795587586,17.924460941343703,19.161937536099256,25.8544178564892,38.381734720816304,35.34092775692745,200.06174836564333,8.0862874826858
2.867857547085592,39.04653352626525,29.344659348133447,9.537603422151875,4.911721486362806,58.60134569529278,36.45812462574079,24.883584868479257,11.34734187918408
2.723093944923097,39.153711559480584,29.620198997654015,9.408565928061439,5.068660151509477,58.416561998866314,36.465411730467466,50.00449762682257,5.393598309689645
2.73497157497577,38.86241655083703,29.499443312817952,9.467394391512336,5.137748689621222,58.57416430964045,36.533063177816786,100.02659489692363,2.554779868900681
2.3690691474473957,73.45646753051987,51.78638225710054,21.550375129667646,27.538444315004284,51.40293724160565,21.057310847140048,25.059813230420914,2.179969296640715
2.558519164375289,73.63206368024876,51.750733772308735,21.4953556314043,27.532040065151254,51.43251594155085,20.984744803381062,50.00267489016666,1.114893194519888
2.4957710647812985,73.33879238878866,51.93059184270935,21.572186686853975,27.565823740134018,51.3466252407051,21.089586298340723,100.03013615609444,0.7382662377146548
2.637024505528426,73.57532896731561,37.72830218008344,35.635685459695026,38.07612644046559,51.429061047216685,35.437368603258435,24.972104425802936,1.0541217097626059
2.8877202726319946,73.58871787919821,37.74806649554154,35.79952293576619,37.78003008332036,51.630194849777126,35.45587928152256,50.05981664852584,0.44970599916561294
2.646796600797891,73.49392916637298,37.77444907381723,35.599175741586905,37.94094827184125,51.64234560357016,35.577386061278126,100.10761856884639,0.10314783104490312
2.6218618867682744,73.45221357860122,37.88147787174593,35.511634595573355,37.913524254667074,51.82150974101378,35.35780420225039,200.02207093266577,-0.07632885764899805
2.764362741053141,37.001064519207716,18.122840090134957,18.858333650001427,25.93319162567391,38.39203328683873,35.45243184937349,25.123685332234746,15.159903030386268
2.599548647114584,37.08951159543339,17.822510018382676,19.03575415479608,25.991359539467663,38.46526903806917,35.53728116400419,49.82426222567095,19.23428783891762
2.7312273659536133,36.87238582869102,17.881750012918893,18.955229601698274,26.13978029474243,38.36009018449178,35.294870688922046,99.96873011174958,11.674726086304002
2.6492995031544893,36.98447271203358,18.059350389599516,19.08078680379005,26.0801123815101,38.51356379011775,35.512423023150944,200.04417858746856,8.24955495889585
2.6483612987727354,38.86849828555735,29.3846290293627,9.628163698490697,4.89448871242359,58.52370191090242,36.5636918403305,25.06395472485103,11.492238938002599
2.605016016174683,38.9305952694863,29.24552372809742,9.663761614501748,4.712808592727862,58.50427447147258,36.60503444385009,50.100514117327016,5.40679196824689
2.758111243621097,38.90318300795459,29.4278727097332,9.72623899065416,4.966148150324958,58.44194167231589,36.49110420558955,99.94453894901527,2.8080994356516156
2.590998128994685,73.39913631538876,51.92981691872231,21.539913707693746,27.59699143939441,51.5214530888452,21.001616573567848,24.934238671584925,2.0562096896602453
2.586173740483928,73.44529267808348,52.072469595064035,21.458615225420612,27.474811799363916,51.50490049860317,21.035156065378175,50.058320184623625,1.0882585114032532
2.546405408171546,73.37694719670712,51.98686745772091,21.504306952060432,27.46943539009363,51.30206187797966,21.07232169512923,100.03375051153961,0.9463005531231843
2.7572861912394617,73.50951136064688,37.82472842266898,35.53703454531843,37.967496037822016,51.525518824409076,35.564385774234346,24.960923552925657,1.2205751264034992
2.5545989907679867,73.47578321668745,37.966167233675215,35.522203486198116,37.88060551427288,51.421462560599124,35.39660483028614,50.058156342027075,0.4767090187665114
2.830053140361804,73.57247798597105,37.78629021757127,35.65215155142015,37.95750638147884,51.49023225083651,35.41045528727808,100.02512959897665,0.18223968552489483
2.695065252173939,73.567975336555,37.95251865164827,35.521711859033985,37.790111432671424,51.57609651092001,35.683633855226276,200.08349833204898,-0.11930105210093375
2.7024686241733895,36.869159645951015,18.001755964436796,18.922746764391146,26.080991521591557,38.5156534544883,35.43278154624405,25.183669704103302,15.217936355843193
2.5812007319993695,37.13545522770183,17.955332779022456,19.106916256062412,26.03015172475968,38.482666485784996,35.411743768152945,49.97710959990601,19.33016583419017
2.7329940919191786,37.03196998122903,17.925716330453856,18.91971319820613,26.072049855324206,38.4984939724329,35.38451982956612,99.95895417176159,11.629752625023869
2.803200929665502,36.97239918803246,17.992724890728855,19.126362880108353,26.244776001293836,38.503791009068244,35.37577562246977,200.05702583590494,8.193953067863752
2.679364154110007,38.93261783292248,29.32796189584746,9.665675057908784,5.002513972283431,58.584848594113446,36.39435462923638,24.976004934033227,11.433977019466962
2.729779809935504,39.06483078185626,29.611464290653025,9.474549491586902,5.034018565220412,58.46771193245587,36.45850022920968,50.040397808524126,5.3851517093943775
2.6282790199093515,38.97879384923265,29.41964885820107,9.5196780998557,5.147920376336977,58.25158051920197,36.70464347720502,100.15428230160543,2.7868449478820936
2.361874689513037,73.38670151340126,51.95742946345653,21.507483565075653,27.573514013663523,51.24828726102598,20.87972753915373,25.135707468362035,2.1273444737033502
2.398221330496292,73.5444296114607,51.8471315359018,21.363605056613483,27.562456135003814,51.54623598297714,20.885322017316316,49.81413929443629,1.072233722250419
2.5462435532354197,73.44377015995948,52.01947931385425,21.57738583337799,27.517104934568707,51.522078820265634,21.134079088072784,100.048738250091,0.5816446822439112
2.7089938213508846,73.63432881815507,37.838091986854586,35.66118928643882,37.82489916404081,51.52129723195589,35.509655013381526,24.818470609033017,1.0092082016915875
2.7416096972576844,73.44877025585512,38.05520592818486,35.74354402421458,37.94009182270405,51.590075520340704,35.66694558280639,50.15140860069342,0.47106289833415926
2.736962689188802,73.43960129853865,37.85005695350198,35.63917916868712,37.94839936139758,51.4878514930755,35.532409703680905,100.0311858281127,0.15892474506631327
2.610811425858758,73.45734890676879,37.82839393085625,35.48071464464662,37.82625296172191,51.42142981788291,35.643865582683134,200.02779588684356,0.05040210160099135
2.7237154059035693,37.01785107721271,17.967339300765175,18.824822592102684,25.903763014979962,38.585982766210016,35.34774408512298,25.034079053824676,15.281750981498472
2.6660977811312914,36.9519029781737,18.067882199170043,19.00249915816786,25.926328908196343,38.590755943095154,35.51538301706346,50.09576665504716,19.29821609219159
2.7126970105659285,36.879296280180384,18.110009065028017,19.007103219763916,25.99594630402477,38.42324514001355,35.604594749421615,100.0293561719648,11.583967249669469
2.742613878974762,36.914403510974815,18.05655988693734,18.959804059106165,26.067073555618887,38.49970308816642,35.39887486689668,199.76449133678665,8.176207057654242
2.8087674943883547,38.873022283788096,29.614871476747396,9.597447950955198,5.003307370332942,58.430676342198886,36.66988036262268,25.08066155530513,11.371965093019174
2.8400495979819818,39.1304460989351,29.339368951576486,9.556928965426627,5.109473725586288,58.56360618929013,36.58771770017113,49.990701480708786,5.242823054065328
2.742065779872341,39.057717424836824,29.56966562735618,9.560488672803475,5.055334585840175,58.626736658065816,36.360092194242796,99.9382468620081,2.5670959833940894
2.5055520434058893,73.35660230422913,51.86214878478755,21.43390509631483,27.606989990557285,51.453767599381656,21.019023745424064,24.903242102440935,2.0869282817666295
2.6680088089763614,73.38975239395229,51.92948856975532,21.479387072683163,27.65642416799002,51.631980195606864,21.034271169668106,49.77524435853014,1.0910305319041678
2.6538916077720978,73.32420652867461,51.83650787134839,21.615819621357133,27.571848276252208,51.497935321137106,20.952970992048204,100.02664664952951,0.6034559560829829
2.646222605759724,73.46526399459236,37.84602239292228,35.484752927091016,38.039290244687564,51.436777755860916,35.47021244717848,24.9377649625756,1.2125018916937553
2.727891008642154,73.3945136155396,37.971757243142214,35.63111691523878,37.69572266384684,51.55691464314347,35.39520420030097,49.97436204718545,0.5280814432992076
2.6923893394363003,73.47826995055269,37.819995921534684,35.58696481266384,37.88838926051259,51.55354786202092,35.35564010804868,99.88332091373329,0.17808409783463242
2.7009566886096983,73.39632845550618,37.82231226652646,35.63956256982174,38.02935371751068,51.49435406635544,35.63411278054532,199.7666753239887,0.013743909701010332
2.6348257755889195,37.0471564133967,18.250684943421955,18.977473378136775,26.068947054325246,38.64234201024914,35.51125638297215,24.92407314921557,14.86485011233883
2.690651802795617,37.07185820164132,18.09812306222974,18.94158776874156,25.89979358852034,38.58329567319155,35.51660154466016,49.91744921527968,19.258743429501294
2.570648572681397,37.077668492495455,17.984990153586576,18.83560055321576,25.951706671346653,38.42779201946945,35.313558800329155,100.0049870093604,11.452634827089483
2.5724490134642637,36.888468174233246,17.845512909163972,19.19385580354716,26.095475770184695,38.475688185940896,35.61206133541809,200.15858437876778,8.07779895554808
2.698920001399234,38.937979128879114,29.55455200755474,9.582373835174948,5.062969737696033,58.43813561742497,36.592773189079,24.890240911658626,11.502139098025072
2.4393724130893455,38.96251987515843,29.58810251533653,9.482408640797717,5.044102146396614,58.45716985875579,36.67394770684204,49.86678512233362,5.137185424441026
2.7090537401719796,38.93427027824632,29.576719964455105,9.45149743055261,4.998116448471309,58.53918712820495,36.483119895133754,99.95793208887675,2.752843016666928
2.610445442422038,73.3586922586329,51.80489162528501,21.494130136082873,27.45217488400139,51.549511737767276,20.918194864921233,24.839473875097866,1.9935168934243073
2.6482812382100467,73.25886728360283,51.942337654681715,21.332120704699875,27.532535834205085,51.38357483570283,21.02328588877026,49.97577692999399,1.2420406183044808
2.4731366332589726,73.4256821948333,51.88838782258161,21.517899221637833,27.49656969555388,51.438106050581716,20.932192605065403,99.87853512992889,0.7741214564815251
2.6529449544649597,73.47132165723336,38.05473966192753,35.50505420283127,37.897411873210736,51.64300797741125,35.41779338621701,24.934564032766986,1.0815052460131882
2.6339507717208255,73.41529585759021,37.773131044484465,35.62110556472142,37.83606601291524,51.79782092288567,35.487950321933624,50.07599318324289,0.6556101189911103
2.7320267210165348,73.40516076198132,37.83676416158601,35.50387743486702,38.00394453193518,51.5134434019911,35.442143379065364,100.10342942910044,0.20273716498315927
2.7482194799410586,73.46473970549046,37.80163677522474,35.72237127193346,37.836259297348604,51.479653245535914,35.539549332227736,199.9979708005083,0.09062884866912697
2.514349250096472,36.94107753231227,18.24214821476832,18.73815083676523,26.034239116378707,38.4311060923586,35.563430758606444,24.786774018883076,15.222275100472402
